2025-05-31 01:20:13 | ERROR    | aih.utils.database:get_connection:116 - Database error: no such table: artifacts
2025-06-01 19:34:13 | ERROR    | __main__:extract_wisdom_for_article:152 - ❌ Failed to process wisdom response for AI Cybersecurity Impact Analysis 4: ## Strategic P...: 'CostTracker' object has no attribute 'add_api_cost'
2025-06-01 19:34:25 | ERROR    | __main__:extract_wisdom_for_article:152 - ❌ Failed to process wisdom response for AI Cybersecurity Impact Analysis 4: Based on the s...: 'CostTracker' object has no attribute 'add_api_cost'
2025-06-01 19:34:34 | ERROR    | __main__:extract_wisdom_for_article:152 - ❌ Failed to process wisdom response for AI Cybersecurity Impact Analysis 5: Based on the s...: 'CostTracker' object has no attribute 'add_api_cost'
2025-06-01 19:34:42 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 2: Below is a com...
2025-06-01 19:34:42 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is increasingly automating routine cybersecurity tasks, but human oversight remains crucial for strategic planning and crisis management.",
        "The shift to a "t...
2025-06-01 19:34:54 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 3: Below is a com...
2025-06-01 19:34:54 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is transforming cybersecurity by automating repetitive tasks, but human judgment remains crucial for strategic planning and crisis management.",
        "The shift to...
2025-06-01 19:35:08 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 4: Below is a com...
2025-06-01 19:35:08 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is transforming cybersecurity by automating repetitive tasks, but human judgment remains crucial for strategic planning and crisis management.",
        "The shift to...
2025-06-01 19:35:18 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 5: Below is a com...
2025-06-01 19:35:18 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is transforming cybersecurity by automating repetitive tasks, but human judgment is essential for strategic planning and crisis management.",
        "The shift towar...
2025-06-01 19:35:27 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 1: Below is a com...
2025-06-01 19:35:27 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is rapidly transforming cybersecurity, automating routine tasks but requiring human oversight for strategic planning and crisis management.",
        "The shift towar...
2025-06-01 20:03:35 | ERROR    | __main__:get_youtube_transcript:59 - Failed to get transcript for kLfYlFKfgw0: 'FetchedTranscriptSnippet' object is not subscriptable
2025-06-01 20:03:35 | ERROR    | __main__:update_youtube_entries:121 - ❌ No transcript available for: “AI Is Coming for ALL Your Jobs” – Tech CEO’s Inte...
2025-06-01 20:03:36 | ERROR    | __main__:get_youtube_transcript:59 - Failed to get transcript for M0tq_xL04n0: no element found: line 1, column 0
2025-06-01 20:03:36 | ERROR    | __main__:update_youtube_entries:121 - ❌ No transcript available for: Sam Altman "The Future of Work" and the next 12 mo...
2025-06-01 20:03:37 | ERROR    | __main__:get_youtube_transcript:59 - Failed to get transcript for UzJ_HZ9qw14: no element found: line 1, column 0
2025-06-01 20:03:37 | ERROR    | __main__:update_youtube_entries:121 - ❌ No transcript available for: Post-Labor Economics Lecture 01 - "Better, Faster,...
2025-06-01 20:03:37 | ERROR    | __main__:get_youtube_transcript:59 - Failed to get transcript for Gr52Otxvx6A: no element found: line 1, column 0
2025-06-01 20:03:37 | ERROR    | __main__:update_youtube_entries:121 - ❌ No transcript available for: AI JUST BEAT humans at running a business......
2025-06-01 20:03:38 | ERROR    | __main__:get_youtube_transcript:59 - Failed to get transcript for JMYQmGfTltY: no element found: line 1, column 0
2025-06-01 20:03:38 | ERROR    | __main__:update_youtube_entries:121 - ❌ No transcript available for: AI AGENTS EMERGENCY DEBATE: These Jobs Won't Exist...
2025-06-01 21:01:43 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 5: Based on the s...
2025-06-01 21:01:43 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is poised to disrupt the cybersecurity job market significantly, particularly affecting entry-level positions.",
        "While job displacement is a concern, there a...
2025-06-01 21:01:52 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 1: Based on the s...
2025-06-01 21:01:52 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is poised to disrupt the cybersecurity job market significantly, particularly affecting entry-level positions.",
        "While some jobs may be eliminated, AI compan...
2025-06-01 21:02:01 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 2: Based on the s...
2025-06-01 21:02:01 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is poised to disrupt the cybersecurity job market significantly, particularly affecting entry-level positions.",
        "While AI may eliminate many jobs, it is also...
2025-06-01 21:02:09 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 3: Based on the s...
2025-06-01 21:02:09 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is poised to disrupt the cybersecurity job market significantly, particularly affecting entry-level positions.",
        "While AI may eliminate many jobs, it is also...
2025-06-01 21:03:58 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Cybersecurity Impact Analysis 4: Here is a comp...
2025-06-01 21:03:58 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is automating critical cybersecurity tasks such as vulnerability assessment, incident response, and threat detection, leading to significant efficiency gains.",
     ...
2025-06-01 21:09:13 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for My Honest Thoughts on the Software Engineering Job...
2025-06-01 21:09:13 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI Security Engineers are in high demand, with salaries increasing significantly, indicating a lucrative career path.",
        "Entry-level positions are declining due ...
2025-06-01 21:12:37 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for Cybersecurity Workforce Study...
2025-06-01 21:12:37 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI is becoming a critical skill in cybersecurity, but human judgment remains essential for strategic planning and complex incident response.",
        "Despite AI"s grow...
2025-06-01 21:15:00 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for AI Security Risks Uncovered: What You Must Know in...
2025-06-01 21:15:00 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "AI-driven cyberattacks are expected to increase significantly, with 93% of security leaders anticipating daily AI threats by 2025.",
        "Human judgment remains irre...
2025-06-01 21:18:55 | ERROR    | __main__:extract_wisdom_for_article:104 - ❌ JSON parse failed for ISC2 Cybersecurity Workforce Study: Shortage of AI...
2025-06-01 21:18:55 | ERROR    | __main__:extract_wisdom_for_article:105 - Raw response: {
    "key_wisdom": [
        "Human expertise in strategic planning, compliance, and risk management is irreplaceable, even as AI automates routine tasks.",
        "Soft skills such as critical thin...
2025-06-01 21:48:03 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_165003_4e17fb98: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:48:14 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_164827_1eda8bc2: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:48:21 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_164827_1724ebe0: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:48:29 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_164827_d1a11f61: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:48:38 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_164827_3c5dbaff: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:48:47 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_164827_dbbd60af: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:48:56 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_163901_4c71ebdf: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:49:03 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_163901_edb27a2e: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:49:13 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_163901_989de47f: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:49:24 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_163901_5370e0ab: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:49:36 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250601_162806_72b9d070: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:49:49 | ERROR    | __main__:log:72 - JSON parsing failed for manual_youtube_20250601_155345: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:49:59 | ERROR    | __main__:log:72 - JSON parsing failed for manual_youtube_20250601_155257: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:50:12 | ERROR    | __main__:log:72 - JSON parsing failed for manual_youtube_20250601_155152: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:50:24 | ERROR    | __main__:log:72 - JSON parsing failed for manual_youtube_20250601_155029: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:50:35 | ERROR    | __main__:log:72 - JSON parsing failed for manual_youtube_20250601_154927: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:50:49 | ERROR    | __main__:log:72 - JSON parsing failed for manual_file_20250601_035348: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:51:02 | ERROR    | __main__:log:72 - JSON parsing failed for manual_file_20250601_035237: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:51:20 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250531_233442_700a54bb: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:51:31 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250531_150746_1899f20d: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:51:41 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250531_150135_02535537: Expecting value: line 1 column 1 (char 0)
2025-06-01 21:51:53 | ERROR    | __main__:log:72 - JSON parsing failed for perplexity_20250531_113237_81a8abcb: Expecting value: line 1 column 1 (char 0)
2025-06-03 09:38:34 | ERROR    | __main__:_extract_youtube_id:99 - Error extracting YouTube ID: name 'parse_qs' is not defined
2025-06-03 09:38:34 | ERROR    | __main__:extract_youtube_transcript:59 - Could not extract video ID from URL: https://www.youtube.com/watch?v=dQw4w9WgXcQ
2025-06-03 09:38:38 | ERROR    | __main__:ai_categorize_content:177 - Failed to parse AI response as JSON
2025-06-03 09:39:25 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:176 - Failed to parse AI response as JSON
2025-06-03 09:52:39 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:176 - Failed to parse AI response as JSON
2025-06-03 13:15:01 | ERROR    | __main__:_load_framework:129 - Failed to load DCWF framework: Missing optional dependency 'openpyxl'.  Use pip or conda to install openpyxl.
2025-06-03 13:29:18 | ERROR    | __main__:main:784 - DCWF Framework Indexer test failed: 'dict' object has no attribute 'task_id'
2025-06-13 01:26:38 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - AI categorization failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-06-13 01:26:38 | ERROR    | __main__:reprocess_sample_entries:75 - Failed to reprocess entry perplexity_20250613_010741_a7e8fdba: 'DatabaseManager' object has no attribute 'update_artifact_metadata'
2025-06-13 01:26:38 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - AI categorization failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-06-13 01:26:38 | ERROR    | __main__:reprocess_sample_entries:75 - Failed to reprocess entry perplexity_20250613_010701_8e97f5fc: 'DatabaseManager' object has no attribute 'update_artifact_metadata'
2025-06-13 01:26:38 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - AI categorization failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-06-13 01:26:38 | ERROR    | __main__:reprocess_sample_entries:75 - Failed to reprocess entry perplexity_20250613_010701_4b2d2136: 'DatabaseManager' object has no attribute 'update_artifact_metadata'
2025-06-13 01:26:38 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - AI categorization failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-06-13 01:26:38 | ERROR    | __main__:reprocess_sample_entries:75 - Failed to reprocess entry perplexity_20250613_010701_7fe176c2: 'DatabaseManager' object has no attribute 'update_artifact_metadata'
2025-06-13 01:26:38 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - AI categorization failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
2025-06-13 01:26:38 | ERROR    | __main__:reprocess_sample_entries:75 - Failed to reprocess entry perplexity_20250613_010701_44c91ff5: 'DatabaseManager' object has no attribute 'update_artifact_metadata'
2025-06-13 01:26:38 | ERROR    | scripts.manual_entry.manual_entry_processor:ai_categorize_content:214 - AI categorization failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: your_ope************here. You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}}
